name,description,url
"Under Armour Outdoor Fleece Beanie","Described by men who wear it as “soft, warm and hunting-approved,” this polyester fleece Under Armour beanie is a great lightweight hat to grab when the weather turns cool.","https://www.llbean.com/llb/shop/119289?page=under-armour-outdoor-fleece-beanie&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Ridge Runner StretchFit Camouflage Hat","Not your average trucker's hat, this camo hunter's cap features a self-adjusting fit that doesn't use velcro, hole snaps or buckles. The StretchFit sweatband and mesh fabric on the back of the hat hold it securely and comfortably on your head.","https://www.llbean.com/llb/shop/117858?page=ridge-runner-stretchfit-camouflage-hat&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_1=small/medium&attrvalue_0=mossy%20oak%20country"
"Kids' Northwoods Jacket, Camouflage","Keep your young hunting buddy warm and comfortable. This camouflage kids hunting jacket is made from wind- and water-resistant fleece. It's great worn alone or layered under a shell.","https://www.llbean.com/llb/shop/111747?page=kids-northwoods-jacket-camouflage&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Men's Big Game Hunter's Pant","These are the ultimate warm-weather hunting pants. Built with breathable, lightweight fabric that features four-way stretch so you can move freely and easily. They are also treated with polygiene anti-odor technology that helps conceal you from game.","https://www.llbean.com/llb/shop/120910?page=men-s-big-game-hunter-s-pant&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=shale%20gray"
"Stetson Spencer Hat","Featuring crushable construction, this Stetson Spencer Hat is made for travel—and made from 100% wool felt for an authentic fit and feel.","https://www.llbean.com/llb/shop/81913?page=stetson-spencer-hat&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mushroom"
"Men's ExOfficio Give-N-Go Boxer Brief, 51/2"" Inseam","Cool, ultralight ExOfficio boxer briefs with moisture-wicking fabric that features state-of-the-art odor protection.","https://www.llbean.com/llb/shop/85548?page=men-s-exofficio-give-n-go-boxer-brief-51-2-inseam&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Men's Maine Guide Zip-Front Jac-Shirt","This classic wool jac-shirt is half jacket, half shirt, so you'll wear it year round. It's roomy enough to wear over a sweater, yet also makes a great outer shirt when worn alone in warmer weather.","https://www.llbean.com/llb/shop/111759?page=men-s-maine-guide-zip-front-jac-shirt&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=loden"
"Men's Maine Guide Wool Pant","These heavyweight wool pants have long been the preferred outerwear of Registered Maine Guides during harsh winter months.","https://www.llbean.com/llb/shop/120891?page=men-s-maine-guide-wool-pant&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=loden"
"Men's Northwoods Pants, Camouflage","Affordable, quiet hunting pants made from soft, warm polyester fleece. Cutting-edge Mossy Oak Country camouflage helps keep you concealed.","https://www.llbean.com/llb/shop/111653?page=men-s-northwoods-pants-camouflage&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"L.L.Bean Heritage Hunting Hat, Camouflage","With comfortable, soft washed-chino twill feel and snug adjustable cam-lock back strap, you’ll love wearing the durable L.L.Bean camo logo hat with hunting logo for on and off the field.","https://www.llbean.com/llb/shop/83090?page=l-l-bean-heritage-hunting-hat-camouflage&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_1=one%20size%20fits%20all&attrvalue_0=mossy%20oak%20country"
"Kids' Gamehide Tundra Hunting Jacket","A cold, wet hunting buddy makes for a short outing – outfit your child for success this season in a warm, waterproof jacket.","https://www.llbean.com/llb/shop/90461?page=kids-gamehide-tundra-hunting-jacket&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Ridge Runner Soft-Shell Pants","This full-season hunting pant is light enough for moderate temperatures, warm enough for cold weather and perfect as a layer when the weather turns very cold. It's ideal for all types of hunting.","https://www.llbean.com/llb/shop/117779?page=ridge-runner-soft-shell-pants&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=moss%20khaki"
"Men's Classic Upland Shirt","Outstanding design, superior quality and remarkable durability make this men’s Upland Shirt a favorite of our hunting staff.","https://www.llbean.com/llb/shop/51432?page=men-s-classic-upland-shirt&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=peat%20green"
"Ultralight Waterpoof Pac Boots","Industry-leading Aerogel insulation and innovative construction allow us to make these super-warm winter boots 50% lighter than traditional pac boots.","https://www.llbean.com/llb/shop/121313?page=ultralight-waterpoof-pac-boots&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Maine Guide Zip-Front Jac-Shirt With Primaloft","Our warmest zip-front Jac Shirt features all the benefits of wool with the added warmth of a Primaloft Silver lining. It's a great insulated hunting shirt to add to your wardrobe.","https://www.llbean.com/llb/shop/111655?page=maine-guide-zip-front-jac-shirt-with-primaloft&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=loden"
"Ridge Runner Soft-Shell Hunting Jacket","This technical full-season hunting soft-shell jacket is versatile enough for cool to cold conditions, plus it's great as a layering piece for even colder weather.","https://www.llbean.com/llb/shop/117777?page=ridge-runner-soft-shell-hunting-jacket&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=moss%20khaki"
"Waterfowl Sweater Vest","Inspired by the first waterfowl sweater we offered in the 1930s, the naturally water-repellent merino wool Waterfowl Sweater Vest is a practical midlayer that duck hunters rely upon in raw wet conditions.","https://www.llbean.com/llb/shop/51419?page=waterfowl-sweater-vest&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Men's Ridge Runner Hunter's Pullover","This super-versatile, comfortable hunting shirt can be worn under a jacket or as an outer layer in warmer weather. It has a touch of spandex to allow four-way stretch and full range of motion, making it perfect for big game hunting or casual wear.","https://www.llbean.com/llb/shop/120894?page=men-s-ridge-runner-hunter-s-pullover&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=moss%20khaki"
"Irish Setter 838 Wingshooter Waterproof Boots","Bring the latest comfort technology with you on your next hunt with these men’s waterproof boots.","https://www.llbean.com/llb/shop/80171?page=irish-setter-838-wingshooter-waterproof-boots&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=brown"
"Ridge Runner Hunter Hiker Gore-Tex Boots, Camo","Our most athletic hunting boots are built for the active hunter who is constantly on the move and covers miles of ground. Their rugged yet lightweight design allows you to move nimbly.","https://www.llbean.com/llb/shop/117860?page=ridge-runner-hunter-hiker-gore-tex-boots-camo&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Waterfowl Sweater with WINDSTOPPER, Windproof","Now featuring a quieter windproof Windstopper-backer fabric with more stretch.","https://www.llbean.com/llb/shop/88343?page=waterfowl-sweater-with-windstopper-windproof&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Big Game Hunting Safety Vest, Camouflage","Whether you're a hunter or just like to spend time in the woods, wearing hunter orange during hunting season is a necessity. This camouflage blaze orange hunter's safety vest meets the requirement of most states and will help keep you safe.","https://www.llbean.com/llb/shop/111742?page=big-game-hunting-safety-vest-camouflage&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20blaze"
"Commando Sweater, Crewneck","Our Men’s commando sweater is comfortable, warm and impeccably styled.","https://www.llbean.com/llb/shop/43324?page=commando-sweater-crewneck&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Kids' Pathfinder Lighted Beanie","Warm, cozy fleece hats with hands-free lighting built in. They're a great way to add an extra element of safety to dark bus stops, walks to school or at home during the winter.","https://www.llbean.com/llb/shop/115634?page=kids-pathfinder-lighted-beanie&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Women's Precision-Fit Upland Briar Pants","With an adjustable waist accommodating even extensive layering, our women’s upland pants of ultratough but breathable nylon let you hunt shoulder seasons warm and protected, with full range of motion.","https://www.llbean.com/llb/shop/69107?page=women-s-precision-fit-upland-briar-pants&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=field%20khaki"
"Maine Guide Wool Cap with Primaloft, Camouflage","A traditional wool hunting cap with modern PrimaLoft insulation. Built from the same rugged wool from our Maine Guide collection.","https://www.llbean.com/llb/shop/111753?page=maine-guide-wool-cap-with-primaloft-camouflage&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=camo"
"Men's Big Game Hunter's Shirt","This is the ultimate warm-weather hunting shirt. Built with breathable, lightweight fabric that features four-way stretch so you can move freely and easily. It's also treated with polygiene anti-odor technology that helps conceal you from game.","https://www.llbean.com/llb/shop/120896?page=men-s-big-game-hunter-s-shirt&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=moss%20khaki"
"Men's L.L.Bean Waterfowler Pro Jacket","Our men’s waterfowl jacket is packed with the latest design innovations—durable weatherproof fabric, smooth interior lining for unrestricted movement, plenty of accessible pockets and full-vision hood—for a warm, dry and successful hunt.","https://www.llbean.com/llb/shop/82948?page=men-s-l-l-bean-waterfowler-pro-jacket&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20shadow%20grass%20blades"
"Stack-On Quick Access Safe With Electric Lock","This compact home safe is perfect for the personal records and items you need to keep secure.","https://www.llbean.com/llb/shop/122258?page=stack-on-quick-access-safe-with-electric-lock&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Benchmade Hidden Canyon Hunter Knife","Short, wide bladed hunting knife offers superior slicing and cutting performance.","https://www.llbean.com/llb/shop/90446?page=benchmade-hidden-canyon-hunter-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=brown"
"Pathfinder Self-Inflating MultiSport Seat","This seat gives you a comfortable place to sit for any event. Updated with microstretch top fabric for increased comfort.","https://www.llbean.com/llb/shop/92300?page=pathfinder-self-inflating-multisport-seat&bc=29-507929&feat=507929-gn0&csp=f"
"Ridge Runner Soft-Shell Vest, Camo","This technical camo hunting vest can be worn over a shirt in cool weather and is warm enough to use as a layer in cold weather. Windproof, breathable fabric is quiet to help you keep stealthy in the woods.","https://www.llbean.com/llb/shop/117780?page=ridge-runner-soft-shell-vest-camo&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Benchmade 940 Knife, Folding","With its modified reverse Tanto blade, this premium Benchmade 940 Knife will quickly become your everyday carry.","https://www.llbean.com/llb/shop/85488?page=benchmade-940-knife-folding&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=green"
"Bushnell H2O Binoculars, 8 X 42","The Bushnell H2O binoculars are designed for outdoor enthusiasts who spend a lot of time around the water.","https://www.llbean.com/llb/shop/77246?page=bushnell-h2o-binoculars-8-x-42&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Leatherman Rebar With Heritage Sheath","","https://www.llbean.com/llb/shop/122406?page=leatherman-rebar-with-heritage-sheath&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=stainless"
"Swarovski Binocular EL 10x42","Premium multipurpose binoculars feature razor-sharp clarity and optimum contrast in low-light conditions for extraordinary day and twilight wildlife observation.","https://www.llbean.com/llb/shop/113551?page=swarovski-binocular-el-10x42&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=green"
"Nikon® Trailblazer ATB Binoculars, 10x25","In superthick cover where the magnification of big binoculars is too much or when steaming temperatures rule out carrying even an extra ounce, reach for the Trailblazer.","https://www.llbean.com/llb/shop/76272?page=nikon-trailblazer-atb-binoculars-10x25&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Nikon Monarch 5 Binoculars, 10 x 42 mm","The Nikon Monarch 5 binoculars provide superior viewing quality, a lightweight, rugged body and waterproof performance that excels under any conditions.","https://www.llbean.com/llb/shop/80278?page=nikon-monarch-5-binoculars-10x42-mm&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Nikon ProStaff 3i Rangefinder","Redesigned with cutting-edge laser rangefinder technology to deliver greater ranging capabilities while reducing both size and weight.","https://www.llbean.com/llb/shop/90417?page=nikon-prostaff-3i-rangefinder&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Nikon Monarch 7 Binoculars, 10 x 42 mm","See the world up close and personal with these crystal-clear, high-resolution binoculars. Their slim, lightweight design slips into a cargo pocket or pack.","https://www.llbean.com/llb/shop/80323?page=nikon-monarch-7-binoculars-10x42-mm&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Nikon Prostaff 3S Binoculars, 10x42","The Nikon Prostaff 3S features an optical system created from lead- and arsenic-free Eco-Glass. Specially coated roof prisms and antireflection multicoated optics produce bright, high-contrast images with true color.","https://www.llbean.com/llb/shop/113696?page=nikon-prostaff-3s-binoculars-10x42&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Nikon Monarch 7 Binocular, 8X30","The compact redesign of the Nikon Monarch 7 8x30 binoculars has an improved 30-mm objective to offer a wide field of view of more than 60 degrees for easy scanning.","https://www.llbean.com/llb/shop/85355?page=nikon-monarch-7-binocular-8x30&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Women's Two-Layer Union Suit","This unique two-layer women’s union suit with its Wool Plus outer layer and soft, itch-free cotton liner delivers all-day warmth and comfort without any added bulk.","https://www.llbean.com/llb/shop/47346?page=women-s-two-layer-union-suit&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Women's ExOfficio Give-N-Go Sport Mesh Bikini Brief","With an active fit, ultralight mesh and a smooth fabric waistband, this will be the most-comfortable performance underwear you’ll ever put on.","https://www.llbean.com/llb/shop/92251?page=women-s-exofficio-give-n-go-sport-mesh-bikini-brief&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Nikon® Monarch 7 Binoculars, 8 x 42mm","Our Nikon monarch 7 binoculars are built to last and designed with high-performance lenses for crisp imagery and an exceptionally wide field of view.","https://www.llbean.com/llb/shop/80285?page=nikon-monarch-7-binoculars-8x42-mm&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Two-Layer Union Suit, Men's","One-piece convenience in supersoft long underwear.","https://www.llbean.com/llb/shop/47356?page=two-layer-union-suit-men-s&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Women's ExOfficio Give-N-Go Bikini Brief","Easy-care women's ExOfficio underwear is built for adventure travel, but it's so comfortable it's just might become your everyday underwear.","https://www.llbean.com/llb/shop/85546?page=women-s-exofficio-give-n-go-bikini-brief&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Men's ExOfficio Give-N-Go Mesh Boxer Brief, 6"" Inseam","Keep fresh, cool and comfortable in easy-care, quick-drying boxer briefs.","https://www.llbean.com/llb/shop/90467?page=men-s-exofficio-give-n-go-mesh-boxer-brief-6-inseam&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=black"
"Men's ExOfficio Give-N-Go Tee","A great travel or adventure shirt that resists odor, dries quickly and is easy to wash.","https://www.llbean.com/llb/shop/92485?page=men-s-exofficio-give-n-go-tee&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Ruff Land Right Side Door Kennel","This unique kennel features two doors, one on the end and another on the right side.","https://www.llbean.com/llb/shop/118808?page=ruff-land-right-side-door-kennel&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=granite"
"Maine Warden Day Pack","This is the ultimate sportsman's day pack. Designed with the help of Maine State Game Wardens, this technical day pack will be your first choice for all your hunting, fishing and outdoor adventures.","https://www.llbean.com/llb/shop/112875?page=maine-warden-day-pack&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=dark%20olive"
"Women's ExOfficio Give-N-Go Full-Cut Brief","Made to dry quickly and repel odors, these women’s Ex Officio briefs are exceptionally comfortable—and perfect for off-the-beaten-path travel.","https://www.llbean.com/llb/shop/85547?page=women-s-exofficio-give-n-go-full-cut-brief&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Glacier Glove Neoprene Decoy Gloves","These superwarm neoprene hunting gloves are elbow length so you can handle your wet decoys without worrying about water getting inside.","https://www.llbean.com/llb/shop/114405?page=glacier-glove-neoprene-decoy-gloves&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=realtree%20advantage%20max%205"
"Men's Under Armour ColdGear Armour Mock, Fitted","Under Armour base layers were originally designed for athletes but hunters quickly discovered they were perfect for their pursuits, especially when covering a lot of ground. Snug-fitting like a second skin, they are warm, breathable and comfortable.","https://www.llbean.com/llb/shop/121458?page=under-armour-coldgear-armour-mock-men-s-fitted&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Family Archery Set","Enjoy backyard archery with our best-value family bow set that has everything you need to start hitting targets.","https://www.llbean.com/llb/shop/59418?page=family-archery-set&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=natural%20wood"
"Gränsfors Bruks Small Forest Axe","Adding six inches of solid hickory handle to their hatchets, the Gransfors Bruks small forest axe is still lightweight and small enough to fit in your pack or belt, but can break down some serious branches and even small trees.","https://www.llbean.com/llb/shop/77512?page=gr-nsfors-bruks-small-forest-axe&bc=29-507929&feat=507929-gn0&csp=f"
"Dogtra 2700 Training and Beeper Collar","The Dogtra 2700 is a one-dog collar specifically designed for upland hunting. It gives you the ability to control and locate bird dogs at a range of up to one mile.","https://www.llbean.com/llb/shop/122926?page=dogtra-2700-training-and-beeper-collar&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"SportDOG Brand Stubborn X-Series Dog Trainer","Rugged, ultracompact hunting dog collar designed for stubborn dogs who require extra motivation. You can train up to 6 dogs with addition of  Add-A-Dog® Collars, sold separately.","https://www.llbean.com/llb/shop/122836?page=sportdog-brand-stubborn-x-series-dog-trainer&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=gray"
"Zip Hunter's Tote Bag With Strap, Camo","Ideal for waterfowling, dog training or just trekking around town, this camouflage zip-top tote stands up to rugged use in the field while keeping your belongings protected and dry. It's been updated with a convenient shoulder strap.","https://www.llbean.com/llb/shop/120026?page=zip-hunter-s-tote-bag-with-strap-camo&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=camouflage"
"Ruff Land Dog Kennel","Man's best friend deserves a dog kennel that's a cut above the rest.","https://www.llbean.com/llb/shop/90654?page=ruff-land-dog-kennel&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=granite"
"Kids' Bogs Classic Boots, Matte","Keep kids' toes toasty with the reliable weatherproofing of Bogs – designed for warmth in sub-zero temperatures. Just pull these kids’ handle boots on and seal the cold, wet weather out.","https://www.llbean.com/llb/shop/121361?page=kids-bogs-classic-boots-matte&bc=474-651&feat=651-gn1&csp=f"
"Toddlers' Animal Paws Slippers","These fur-ocious kids’ animal slippers will stir toddlers’ imaginations while the brushed polyester lining and cushioned insole keep their feet warm and comfortable, and the adorable paw print tread prevents slips.","https://www.llbean.com/llb/shop/38106?page=toddlers-animal-paws-slippers&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=owl"
"Kids' Blaze Knit Sneakers","Kids love the look of these lightweight knit sneakers as much as the comfortable, snappy feel they bring to every step.","https://www.llbean.com/llb/shop/116078?page=kids-blaze-knit-sneakers&bc=474-651&feat=651-gn1&csp=f"
"Kids' CoolMax Multisport Socks, Two-Pack","Made from breathable and quick-drying fabric, our kids’ moisture-wicking socks keep feet comfortable, through every activity and season.","https://www.llbean.com/llb/shop/116079?page=kids-coolmax-multisport-socks-two-pack&bc=474-651&feat=651-gn1&csp=f"
"Kids' OluKai Pehuea Maka Slip-Ons","A colorful twist on the classic slip-on sneaker, these OluKai Kids' shoes double as slides for twice the options.","https://www.llbean.com/llb/shop/120429?page=kids-olukai-pehuea-maka-slip-ons&bc=474-651&feat=651-gn1&csp=f"
"Kids' Chaco Outcross 2 Shoes","The Kids Chaco® Outcross 2 does triple duty – delivering the performance of a sandal, sneaker and water shoe in one.","https://www.llbean.com/llb/shop/120425?page=kids-chaco-outcross-2-shoes&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=peach"
"Kids' Wicked Good Mocs","Just like Mom and Dad’s – our shearling slippers wrap completely around little feet for soft, cozy comfort.","https://www.llbean.com/llb/shop/111677?page=kids-wicked-good-mocs&bc=474-651&feat=651-gn1&csp=f"
"Kids' Muck Rugged II Hunting Boots","Warm cold-weather hunting boots that are also a great choice for all-around use.","https://www.llbean.com/llb/shop/90325?page=kids-muck-rugged-ii-hunting-boots&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=brown/realtree%20xtra"
"Kids' New Balance Fast Sneaker","Designed with FAST fun in mind, these super cool kids' New Balance sneakers feature a sleek, engineered mesh upper and award-winning Fresh Foam cushioning for all-day, action-packed comfort.","https://www.llbean.com/llb/shop/122450?page=kids-new-balance-fast-sneaker&bc=474-651&feat=651-gn1&csp=f"
"Kids' OluKai Nalu Slides","These easygoing kids' slides from OluKai offer laid-back comfort every step of the way. Plus they're fully adjustable for a perfect fit every time.","https://www.llbean.com/llb/shop/120458?page=kids-olukai-nalu-slides&bc=474-651&feat=651-gn1&csp=f"
"Kids' Darn Tough Hiker Junior Socks","Designed to go the extra mile, these rugged-yet-lightweight kids' hiking socks won't slip down, bunch up or cause blisters – plus they're made right here in the USA.","https://www.llbean.com/llb/shop/120341?page=kids-darn-tough-hiker-junior-socks&bc=474-651&feat=651-gn1&csp=f"
"Buck 105 Pathfinder Knife","Traditional hunting knife that's a favorite among Buck fans.","https://www.llbean.com/llb/shop/90453?page=buck-105-pathfinder-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Kids' Cotton Ragg Socks, Two-Pack Quarter-Crew","Soft, itch-free cotton ragg socks that kids will reach for again and again. Now available in a quarter-crew height – perfect for warmer days – and made here in the USA.","https://www.llbean.com/llb/shop/120339?page=kids-cotton-ragg-socks-two-pack-quarter-crew&bc=474-651&feat=651-gn1&csp=f"
"Kids' Bogs Rain Boots, Clouds","We want kids to head outside and play, no matter the weather. That's why we love these lightweight Bogs rain boots – colorful, waterproof and perfect for puddle jumping.","https://www.llbean.com/llb/shop/122386?page=kids-bogs-rain-boots-clouds&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=aqua%20multi"
"Kids' Bogs Rain Boots, Trigeo","Bright, light and fully waterproof, these Bogs rain boots are just what kids need to make the most of rainy days.","https://www.llbean.com/llb/shop/122387?page=kids-bogs-rain-boots-trigeo&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=dark%20blue%20multi"
"L.L.Bean Multitool","This versatile multitool is equipped with 10 stainless steel tools that make it a great piece of gear to carry every day. It features innovative, spring-action pliers and scissors that are incredibly easy to use.","https://www.llbean.com/llb/shop/118121?page=l-l-bean-multitool&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=stainless%20steel"
"Toddlers' Teva Hurricane XLT 2 Sandals","With its secure comfy fit, super easy on/off and water-ready design, these quick-drying Teva Toddlers' sandals are ready for a season of splashing fun.","https://www.llbean.com/llb/shop/122342?page=toddlers-teva-hurricane-xlt-2-sandals&bc=474-651&feat=651-gn1&csp=f"
"The Muncher Titanium Multitool","A serious upgrade to the traditional camping spork, this titanium multitool has 10 incredibly functional tools. It's the ideal addition to your camping kit or travel luggage.","https://www.llbean.com/llb/shop/122648?page=the-muncher-titanium-multitool&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=titanium"
"L.L.Bean Swiss Army Traverse Special Edition Knife","This special edition knife is packed with 12 useful tools and is built with the same legendary quality you expect from a Swiss Army Knife.","https://www.llbean.com/llb/shop/119623?page=l-l-bean-swiss-army-traverse-special-edition-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=tundra%20green"
"Victorinox® Rambler Pocket Knife","Any time you need a tool — from snipping threads to tightening a loose screw — the stainless-steel Victorinox Rambler Pocket Knife and multitool will be handy on your keychain.","https://www.llbean.com/llb/shop/76201?page=victorinox-rambler-pocket-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=red"
"Gransfors Bruks Small Splitting Axe","Each of these small splitting axes is a one-of-a-kind masterpiece, stamped with the initials of the master Swedish smith who forged it. Honed, annealed and tempered to an exact hardness, the Gansfors Axe will be the best you’ve ever owned.","https://www.llbean.com/llb/shop/85330?page=gransfors-bruks-small-splitting-axe&bc=29-507929&feat=507929-gn0&csp=f"
"Men's ExOfficio Give-N-Go Boxer, 5½ Inseam","Perfect for a day on the bonefish flats, the ExOfficio Give-N-Go boxers are breathable, quick drying and just may become your everyday underwear.","https://www.llbean.com/llb/shop/85549?page=men-s-exofficio-give-n-go-boxer-5-inseam&bc=29-507929&feat=507929-gn0&csp=f"
"Leatherman Super Tool 300 with Heritage Sheath","You’ll be prepared to face almost any challenge with the Leatherman Super Tool 300 in your pocket. This is Leatherman’s biggest, strongest, and most comprehensive tool, perfect for both serious jobs and fixing minor mishaps.","https://www.llbean.com/llb/shop/122405?page=leatherman-super-tool-300-with-heritage-sheath&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=stainless"
"Men's ExOfficio Give-N-Go Brief","These breathable, moisture-wicking ExOfficio men's briefs offer performance and comfort in all situations—from travel to fishing to everyday wear.","https://www.llbean.com/llb/shop/85550?page=men-s-exofficio-give-n-go-brief&bc=29-507929&feat=507929-gn0&csp=f"
"L.L.Bean Hatchet","This attractive hatchet features a beautiful curved hickory handle that's incredibly durable. It's ideal for one-handed use around the campsite.","https://www.llbean.com/llb/shop/118033?page=l-l-bean-hatchet&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=steel"
"Men's ExOfficio Give-N-Go Boxer Brief, 51/2"" Inseam","Cool, ultralight ExOfficio boxer briefs with moisture-wicking fabric that features state-of-the-art odor protection.","https://www.llbean.com/llb/shop/85548?page=men-s-exofficio-give-n-go-boxer-brief-51-2-inseam&bc=29-507929&feat=507929-gn0&csp=f"
"Leatherman Wave+ Multitool with Heritage Sheath","The Wave+ is Leatherman’s bestselling multitool for good reason. This tough gadget is loaded with 18 useful tools and features new replaceable wire cutters. You'll never want to leave home without it. This version includes a classic leather sheath.","https://www.llbean.com/llb/shop/122404?page=leatherman-wave-multitool-with-heritage-sheath&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=stainless"
"Victorinox® Classic Pocketknife","A small and lightweight multitool for everyday use, featuring a knife blade, nail file, scissors, tweezers and toothpick.","https://www.llbean.com/llb/shop/52242?page=victorinox-classic-pocketknife&bc=29-507929&feat=507929-gn0&csp=f"
"Buck 192 Vanguard Knife","The Buck's 192 Vanguard Knife for big-game hunting combines classic styling with corrosion-resistant 420HC steel for a knife that's guaranteed to perform when you need it to.","https://www.llbean.com/llb/shop/85536?page=buck-192-vanguard-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=brown"
"Flugz Hearing Protection, 21 Decibel","Comfortable form-fitting hearing protection at a great price.","https://www.llbean.com/llb/shop/90465?page=flugz-hearing-protection-21-decibel&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=red"
"SportDOG Brand Roy Gonia Special Dog Whistle","Great all-around dog whistle that's a favorite of the pros.","https://www.llbean.com/llb/shop/84017?page=sportdog-brand-roy-gonia-special-dog-whistle&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=orange"
"Flip Focal Magnifier","Trouble seeing your 7x leader and number 22 midge? Try this hat clip magnifier—and make close work of knot tying and threading much easier.","https://www.llbean.com/llb/shop/31629?page=flip-focal-magnifier&bc=29-507929&feat=507929-gn0&csp=f"
"Boyt Dog Handler's Gear Bag","The most user-friendly and efficient dog handler's bag on the market.","https://www.llbean.com/llb/shop/85101?page=boyt-dog-handler-s-gear-bag&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=brown"
"Ameristep Doghouse Blind","This lightweight, portable ground blind features shoot-through mesh and Realtree Xtra camo for exceptional concealment.","https://www.llbean.com/llb/shop/113952?page=ameristep-doghouse-blind&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=camouflage"
